"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"ISL","MATCONSUMP","TOT","TONNE_CAP","A","2016",29.6468,
"ISL","MATCONSUMP","TOT","TONNE_CAP","A","2017",32.0455,
"ISL","MATCONSUMP","TOT","TONNE_CAP","A","2018",32.4905,
"ISL","MATCONSUMP","TOT","TONNE_CAP","A","2019",30.9358,
"IRL","MATCONSUMP","TOT","TONNE_CAP","A","1994",24.6008,
"IRL","MATCONSUMP","TOT","TONNE_CAP","A","1995",24.516,
"IRL","MATCONSUMP","TOT","TONNE_CAP","A","1996",25.9086,
"IRL","MATCONSUMP","TOT","TONNE_CAP","A","1997",26.3429,
"IRL","MATCONSUMP","TOT","TONNE_CAP","A","1998",28.7848,
"IRL","MATCONSUMP","TOT","TONNE_CAP","A","1999",31.0809,
"IRL","MATCONSUMP","TOT","TONNE_CAP","A","2000",33.5462,
"IRL","MATCONSUMP","TOT","TONNE_CAP","A","2001",33.2412,
"IRL","MATCONSUMP","TOT","TONNE_CAP","A","2002",32.5338,
"IRL","MATCONSUMP","TOT","TONNE_CAP","A","2003",36.6623,
"IRL","MATCONSUMP","TOT","TONNE_CAP","A","2004",39.4008,
"IRL","MATCONSUMP","TOT","TONNE_CAP","A","2005",39.0208,
"IRL","MATCONSUMP","TOT","TONNE_CAP","A","2006",41.082,
"IRL","MATCONSUMP","TOT","TONNE_CAP","A","2007",41.3865,
"IRL","MATCONSUMP","TOT","TONNE_CAP","A","2008",35.5668,
"IRL","MATCONSUMP","TOT","TONNE_CAP","A","2009",26.548,
"IRL","MATCONSUMP","TOT","TONNE_CAP","A","2010",22.6129,
"IRL","MATCONSUMP","TOT","TONNE_CAP","A","2011",19.1434,
"IRL","MATCONSUMP","TOT","TONNE_CAP","A","2012",19.1636,
"IRL","MATCONSUMP","TOT","TONNE_CAP","A","2013",20.607,
"IRL","MATCONSUMP","TOT","TONNE_CAP","A","2014",19.845,
"IRL","MATCONSUMP","TOT","TONNE_CAP","A","2015",20.4736,
"IRL","MATCONSUMP","TOT","TONNE_CAP","A","2016",21.7533,
"IRL","MATCONSUMP","TOT","TONNE_CAP","A","2017",22.9772,
"IRL","MATCONSUMP","TOT","TONNE_CAP","A","2018",24.2956,
"IRL","MATCONSUMP","TOT","TONNE_CAP","A","2019",24.6826,
"ITA","MATCONSUMP","TOT","TONNE_CAP","A","1991",13.3831,
"ITA","MATCONSUMP","TOT","TONNE_CAP","A","1992",13.2767,
"ITA","MATCONSUMP","TOT","TONNE_CAP","A","1993",12.0031,
"ITA","MATCONSUMP","TOT","TONNE_CAP","A","1994",11.9151,
"ITA","MATCONSUMP","TOT","TONNE_CAP","A","1995",12.4105,
"ITA","MATCONSUMP","TOT","TONNE_CAP","A","1996",12.2787,
"ITA","MATCONSUMP","TOT","TONNE_CAP","A","1997",12.1786,
"ITA","MATCONSUMP","TOT","TONNE_CAP","A","1998",13.0185,
"ITA","MATCONSUMP","TOT","TONNE_CAP","A","1999",13.8538,
"ITA","MATCONSUMP","TOT","TONNE_CAP","A","2000",13.3712,
"ITA","MATCONSUMP","TOT","TONNE_CAP","A","2001",13.5331,
"ITA","MATCONSUMP","TOT","TONNE_CAP","A","2002",14.163,
"ITA","MATCONSUMP","TOT","TONNE_CAP","A","2003",13.8812,
"ITA","MATCONSUMP","TOT","TONNE_CAP","A","2004",14.2992,
"ITA","MATCONSUMP","TOT","TONNE_CAP","A","2005",14.3245,
"ITA","MATCONSUMP","TOT","TONNE_CAP","A","2006",14.5596,
"ITA","MATCONSUMP","TOT","TONNE_CAP","A","2007",14.1416,
"ITA","MATCONSUMP","TOT","TONNE_CAP","A","2008",13.5238,
"ITA","MATCONSUMP","TOT","TONNE_CAP","A","2009",12.0204,
"ITA","MATCONSUMP","TOT","TONNE_CAP","A","2010",11.5846,
"ITA","MATCONSUMP","TOT","TONNE_CAP","A","2011",11.6746,
"ITA","MATCONSUMP","TOT","TONNE_CAP","A","2012",9.9469,
"ITA","MATCONSUMP","TOT","TONNE_CAP","A","2013",8.3859,
"ITA","MATCONSUMP","TOT","TONNE_CAP","A","2014",8.3097,
"ITA","MATCONSUMP","TOT","TONNE_CAP","A","2015",8.0301,
"ITA","MATCONSUMP","TOT","TONNE_CAP","A","2016",8.042,
"ITA","MATCONSUMP","TOT","TONNE_CAP","A","2017",7.9989,
"ITA","MATCONSUMP","TOT","TONNE_CAP","A","2018",8.0972,
"ITA","MATCONSUMP","TOT","TONNE_CAP","A","2019",8.096,"E"
"JPN","MATCONSUMP","TOT","TONNE_CAP","A","1970",10.9317,
"JPN","MATCONSUMP","TOT","TONNE_CAP","A","1971",11.2542,
"JPN","MATCONSUMP","TOT","TONNE_CAP","A","1972",11.9277,
"JPN","MATCONSUMP","TOT","TONNE_CAP","A","1973",13.439,
"JPN","MATCONSUMP","TOT","TONNE_CAP","A","1974",12.6731,
"JPN","MATCONSUMP","TOT","TONNE_CAP","A","1975",11.2907,
"JPN","MATCONSUMP","TOT","TONNE_CAP","A","1976",11.5314,
"JPN","MATCONSUMP","TOT","TONNE_CAP","A","1977",11.996,
"JPN","MATCONSUMP","TOT","TONNE_CAP","A","1978",12.4418,
"JPN","MATCONSUMP","TOT","TONNE_CAP","A","1979",13.07,
"JPN","MATCONSUMP","TOT","TONNE_CAP","A","1980",12.5479,
"JPN","MATCONSUMP","TOT","TONNE_CAP","A","1981",11.8433,
"JPN","MATCONSUMP","TOT","TONNE_CAP","A","1982",11.3318,
"JPN","MATCONSUMP","TOT","TONNE_CAP","A","1983",11.0489,
"JPN","MATCONSUMP","TOT","TONNE_CAP","A","1984",11.5851,
"JPN","MATCONSUMP","TOT","TONNE_CAP","A","1985",11.3042,
"JPN","MATCONSUMP","TOT","TONNE_CAP","A","1986",11.5799,
"JPN","MATCONSUMP","TOT","TONNE_CAP","A","1987",11.7603,
"JPN","MATCONSUMP","TOT","TONNE_CAP","A","1988",12.3606,
"JPN","MATCONSUMP","TOT","TONNE_CAP","A","1989",12.5819,
"JPN","MATCONSUMP","TOT","TONNE_CAP","A","1990",12.9627,
"JPN","MATCONSUMP","TOT","TONNE_CAP","A","1991",12.994,
"JPN","MATCONSUMP","TOT","TONNE_CAP","A","1992",12.5345,
"JPN","MATCONSUMP","TOT","TONNE_CAP","A","1993",12.2514,
"JPN","MATCONSUMP","TOT","TONNE_CAP","A","1994",12.5417,
"JPN","MATCONSUMP","TOT","TONNE_CAP","A","1995",12.536,
"JPN","MATCONSUMP","TOT","TONNE_CAP","A","1996",12.8354,
"JPN","MATCONSUMP","TOT","TONNE_CAP","A","1997",12.6811,
"JPN","MATCONSUMP","TOT","TONNE_CAP","A","1998",11.9736,
"JPN","MATCONSUMP","TOT","TONNE_CAP","A","1999",11.9902,
"JPN","MATCONSUMP","TOT","TONNE_CAP","A","2000",12.3234,
"JPN","MATCONSUMP","TOT","TONNE_CAP","A","2001",11.7456,
"JPN","MATCONSUMP","TOT","TONNE_CAP","A","2002",11.4667,
"JPN","MATCONSUMP","TOT","TONNE_CAP","A","2003",11.3872,
"JPN","MATCONSUMP","TOT","TONNE_CAP","A","2004",11.4261,
"JPN","MATCONSUMP","TOT","TONNE_CAP","A","2005",11.3122,
"JPN","MATCONSUMP","TOT","TONNE_CAP","A","2006",11.3784,
"JPN","MATCONSUMP","TOT","TONNE_CAP","A","2007",11.2973,
"JPN","MATCONSUMP","TOT","TONNE_CAP","A","2008",10.7675,
"JPN","MATCONSUMP","TOT","TONNE_CAP","A","2009",9.5883,
"JPN","MATCONSUMP","TOT","TONNE_CAP","A","2010",9.8392,
"JPN","MATCONSUMP","TOT","TONNE_CAP","A","2011",9.8008,
"JPN","MATCONSUMP","TOT","TONNE_CAP","A","2012",9.8518,
"JPN","MATCONSUMP","TOT","TONNE_CAP","A","2013",9.7258,
"JPN","MATCONSUMP","TOT","TONNE_CAP","A","2014",9.4657,
"JPN","MATCONSUMP","TOT","TONNE_CAP","A","2015",9.2626,
"JPN","MATCONSUMP","TOT","TONNE_CAP","A","2016",9.1002,
"JPN","MATCONSUMP","TOT","TONNE_CAP","A","2017",8.9398,
"KOR","MATCONSUMP","TOT","TONNE_CAP","A","1970",3.2748,
"KOR","MATCONSUMP","TOT","TONNE_CAP","A","1971",3.44,
"KOR","MATCONSUMP","TOT","TONNE_CAP","A","1972",3.1645,
"KOR","MATCONSUMP","TOT","TONNE_CAP","A","1973",3.6583,
"KOR","MATCONSUMP","TOT","TONNE_CAP","A","1974",3.5634,
"KOR","MATCONSUMP","TOT","TONNE_CAP","A","1975",3.9564,
"KOR","MATCONSUMP","TOT","TONNE_CAP","A","1976",4.3681,
"KOR","MATCONSUMP","TOT","TONNE_CAP","A","1977",5.3115,
"KOR","MATCONSUMP","TOT","TONNE_CAP","A","1978",5.8804,
"KOR","MATCONSUMP","TOT","TONNE_CAP","A","1979",6.1421,
"KOR","MATCONSUMP","TOT","TONNE_CAP","A","1980",5.2654,
"KOR","MATCONSUMP","TOT","TONNE_CAP","A","1981",5.5322,
"KOR","MATCONSUMP","TOT","TONNE_CAP","A","1982",6.0394,
"KOR","MATCONSUMP","TOT","TONNE_CAP","A","1983",6.8008,
"KOR","MATCONSUMP","TOT","TONNE_CAP","A","1984",6.9779,
"KOR","MATCONSUMP","TOT","TONNE_CAP","A","1985",7.1615,
"KOR","MATCONSUMP","TOT","TONNE_CAP","A","1986",7.7647,
"KOR","MATCONSUMP","TOT","TONNE_CAP","A","1987",8.482,
"KOR","MATCONSUMP","TOT","TONNE_CAP","A","1988",9.3203,
"KOR","MATCONSUMP","TOT","TONNE_CAP","A","1989",9.748,
"KOR","MATCONSUMP","TOT","TONNE_CAP","A","1990",11.2536,
"KOR","MATCONSUMP","TOT","TONNE_CAP","A","1991",12.8234,
"KOR","MATCONSUMP","TOT","TONNE_CAP","A","1992",14.2118,
"KOR","MATCONSUMP","TOT","TONNE_CAP","A","1993",14.1621,
"KOR","MATCONSUMP","TOT","TONNE_CAP","A","1994",15.2678,
"KOR","MATCONSUMP","TOT","TONNE_CAP","A","1995",16.1187,
"KOR","MATCONSUMP","TOT","TONNE_CAP","A","1996",17.6067,
"KOR","MATCONSUMP","TOT","TONNE_CAP","A","1997",18.1101,
"KOR","MATCONSUMP","TOT","TONNE_CAP","A","1998",13.9369,
"KOR","MATCONSUMP","TOT","TONNE_CAP","A","1999",14.8346,
"KOR","MATCONSUMP","TOT","TONNE_CAP","A","2000",15.7477,
"KOR","MATCONSUMP","TOT","TONNE_CAP","A","2001",16.2112,
"KOR","MATCONSUMP","TOT","TONNE_CAP","A","2002",16.4105,
"KOR","MATCONSUMP","TOT","TONNE_CAP","A","2003",17.2287,
"KOR","MATCONSUMP","TOT","TONNE_CAP","A","2004",16.9425,
"KOR","MATCONSUMP","TOT","TONNE_CAP","A","2005",15.4205,
"KOR","MATCONSUMP","TOT","TONNE_CAP","A","2006",15.4812,
"KOR","MATCONSUMP","TOT","TONNE_CAP","A","2007",16.1942,
"KOR","MATCONSUMP","TOT","TONNE_CAP","A","2008",16.2425,
"KOR","MATCONSUMP","TOT","TONNE_CAP","A","2009",15.9233,
"KOR","MATCONSUMP","TOT","TONNE_CAP","A","2010",15.8852,
"KOR","MATCONSUMP","TOT","TONNE_CAP","A","2011",15.8111,
"KOR","MATCONSUMP","TOT","TONNE_CAP","A","2012",11.726,
"KOR","MATCONSUMP","TOT","TONNE_CAP","A","2013",11.5477,
"KOR","MATCONSUMP","TOT","TONNE_CAP","A","2014",11.6527,
"KOR","MATCONSUMP","TOT","TONNE_CAP","A","2015",11.4096,
"KOR","MATCONSUMP","TOT","TONNE_CAP","A","2016",11.147,
"KOR","MATCONSUMP","TOT","TONNE_CAP","A","2017",11.2911,
"LUX","MATCONSUMP","TOT","TONNE_CAP","A","2000",25.2316,
"LUX","MATCONSUMP","TOT","TONNE_CAP","A","2001",23.2674,
"LUX","MATCONSUMP","TOT","TONNE_CAP","A","2002",24.9127,
"LUX","MATCONSUMP","TOT","TONNE_CAP","A","2003",25.2728,
"LUX","MATCONSUMP","TOT","TONNE_CAP","A","2004",26.1801,
"LUX","MATCONSUMP","TOT","TONNE_CAP","A","2005",25.6824,
"LUX","MATCONSUMP","TOT","TONNE_CAP","A","2006",27.7558,
"LUX","MATCONSUMP","TOT","TONNE_CAP","A","2007",26.4524,
"LUX","MATCONSUMP","TOT","TONNE_CAP","A","2008",22.4666,
"LUX","MATCONSUMP","TOT","TONNE_CAP","A","2009",21.4685,
"LUX","MATCONSUMP","TOT","TONNE_CAP","A","2010",21.3468,
"LUX","MATCONSUMP","TOT","TONNE_CAP","A","2011",20.2279,
"LUX","MATCONSUMP","TOT","TONNE_CAP","A","2012",19.6666,
"LUX","MATCONSUMP","TOT","TONNE_CAP","A","2013",20.1092,
"LUX","MATCONSUMP","TOT","TONNE_CAP","A","2014",20.6818,
"LUX","MATCONSUMP","TOT","TONNE_CAP","A","2015",23.0837,
"LUX","MATCONSUMP","TOT","TONNE_CAP","A","2016",23.0749,
"LUX","MATCONSUMP","TOT","TONNE_CAP","A","2017",23.8183,
"LUX","MATCONSUMP","TOT","TONNE_CAP","A","2018",22.0586,
"LUX","MATCONSUMP","TOT","TONNE_CAP","A","2019",22.2963,
"MEX","MATCONSUMP","TOT","TONNE_CAP","A","1970",4.6303,
"MEX","MATCONSUMP","TOT","TONNE_CAP","A","1971",4.4182,
"MEX","MATCONSUMP","TOT","TONNE_CAP","A","1972",4.6502,
"MEX","MATCONSUMP","TOT","TONNE_CAP","A","1973",4.7876,
"MEX","MATCONSUMP","TOT","TONNE_CAP","A","1974",4.8842,
"MEX","MATCONSUMP","TOT","TONNE_CAP","A","1975",5.0401,
"MEX","MATCONSUMP","TOT","TONNE_CAP","A","1976",5.0328,
"MEX","MATCONSUMP","TOT","TONNE_CAP","A","1977",5.06,
"MEX","MATCONSUMP","TOT","TONNE_CAP","A","1978",5.4686,
"MEX","MATCONSUMP","TOT","TONNE_CAP","A","1979",5.5883,
"MEX","MATCONSUMP","TOT","TONNE_CAP","A","1980",6.3546,
"MEX","MATCONSUMP","TOT","TONNE_CAP","A","1981",6.8554,
"MEX","MATCONSUMP","TOT","TONNE_CAP","A","1982",6.9471,
"MEX","MATCONSUMP","TOT","TONNE_CAP","A","1983",6.4754,
"MEX","MATCONSUMP","TOT","TONNE_CAP","A","1984",6.1927,
"MEX","MATCONSUMP","TOT","TONNE_CAP","A","1985",6.225,
"MEX","MATCONSUMP","TOT","TONNE_CAP","A","1986",6.1227,
"MEX","MATCONSUMP","TOT","TONNE_CAP","A","1987",6.3787,
"MEX","MATCONSUMP","TOT","TONNE_CAP","A","1988",6.2765,
"MEX","MATCONSUMP","TOT","TONNE_CAP","A","1989",6.359,
"MEX","MATCONSUMP","TOT","TONNE_CAP","A","1990",7.0318,
"MEX","MATCONSUMP","TOT","TONNE_CAP","A","1991",7.1917,
"MEX","MATCONSUMP","TOT","TONNE_CAP","A","1992",7.3658,
"MEX","MATCONSUMP","TOT","TONNE_CAP","A","1993",7.4595,
"MEX","MATCONSUMP","TOT","TONNE_CAP","A","1994",7.8231,
"MEX","MATCONSUMP","TOT","TONNE_CAP","A","1995",6.9312,
"MEX","MATCONSUMP","TOT","TONNE_CAP","A","1996",7.247,
"MEX","MATCONSUMP","TOT","TONNE_CAP","A","1997",7.387,
"MEX","MATCONSUMP","TOT","TONNE_CAP","A","1998",7.6474,
"MEX","MATCONSUMP","TOT","TONNE_CAP","A","1999",7.9003,
"MEX","MATCONSUMP","TOT","TONNE_CAP","A","2000",8.2485,
"MEX","MATCONSUMP","TOT","TONNE_CAP","A","2001",8.2288,
"MEX","MATCONSUMP","TOT","TONNE_CAP","A","2002",8.0028,
"MEX","MATCONSUMP","TOT","TONNE_CAP","A","2003",8.1274,
"MEX","MATCONSUMP","TOT","TONNE_CAP","A","2004",8.5132,
"MEX","MATCONSUMP","TOT","TONNE_CAP","A","2005",8.8235,
"MEX","MATCONSUMP","TOT","TONNE_CAP","A","2006",9.0879,
"MEX","MATCONSUMP","TOT","TONNE_CAP","A","2007",9.031,
"MEX","MATCONSUMP","TOT","TONNE_CAP","A","2008",8.8263,
"MEX","MATCONSUMP","TOT","TONNE_CAP","A","2009",8.3007,
"MEX","MATCONSUMP","TOT","TONNE_CAP","A","2010",8.5154,
"MEX","MATCONSUMP","TOT","TONNE_CAP","A","2011",8.6531,
"MEX","MATCONSUMP","TOT","TONNE_CAP","A","2012",8.4791,
"MEX","MATCONSUMP","TOT","TONNE_CAP","A","2013",8.4949,
"MEX","MATCONSUMP","TOT","TONNE_CAP","A","2014",8.2232,
"MEX","MATCONSUMP","TOT","TONNE_CAP","A","2015",8.2149,
"MEX","MATCONSUMP","TOT","TONNE_CAP","A","2016",8.2499,
"MEX","MATCONSUMP","TOT","TONNE_CAP","A","2017",8.2861,
"NLD","MATCONSUMP","TOT","TONNE_CAP","A","1996",12.4843,
"NLD","MATCONSUMP","TOT","TONNE_CAP","A","1997",12.5023,
"NLD","MATCONSUMP","TOT","TONNE_CAP","A","1998",12.128,
"NLD","MATCONSUMP","TOT","TONNE_CAP","A","1999",12.4644,
"NLD","MATCONSUMP","TOT","TONNE_CAP","A","2000",12.5953,
"NLD","MATCONSUMP","TOT","TONNE_CAP","A","2001",12.3714,
"NLD","MATCONSUMP","TOT","TONNE_CAP","A","2002",11.2055,
"NLD","MATCONSUMP","TOT","TONNE_CAP","A","2003",11.0531,
"NLD","MATCONSUMP","TOT","TONNE_CAP","A","2004",11.5594,
"NLD","MATCONSUMP","TOT","TONNE_CAP","A","2005",11.1708,
"NLD","MATCONSUMP","TOT","TONNE_CAP","A","2006",11.3406,
"NLD","MATCONSUMP","TOT","TONNE_CAP","A","2007",11.6883,
"NLD","MATCONSUMP","TOT","TONNE_CAP","A","2008",12.3503,
"NLD","MATCONSUMP","TOT","TONNE_CAP","A","2009",11.4938,
"NLD","MATCONSUMP","TOT","TONNE_CAP","A","2010",11.5066,
"NLD","MATCONSUMP","TOT","TONNE_CAP","A","2011",11.202,
"NLD","MATCONSUMP","TOT","TONNE_CAP","A","2012",10.5687,
"NLD","MATCONSUMP","TOT","TONNE_CAP","A","2013",9.976,
"NLD","MATCONSUMP","TOT","TONNE_CAP","A","2014",10.2327,
"NLD","MATCONSUMP","TOT","TONNE_CAP","A","2015",11.0458,
"NLD","MATCONSUMP","TOT","TONNE_CAP","A","2016",9.9263,
"NLD","MATCONSUMP","TOT","TONNE_CAP","A","2017",9.1587,
"NLD","MATCONSUMP","TOT","TONNE_CAP","A","2018",9.4101,
"NLD","MATCONSUMP","TOT","TONNE_CAP","A","2019",8.7679,"E"
"NZL","MATCONSUMP","TOT","TONNE_CAP","A","1970",24.419,
"NZL","MATCONSUMP","TOT","TONNE_CAP","A","1971",23.7595,
"NZL","MATCONSUMP","TOT","TONNE_CAP","A","1972",24.7217,
"NZL","MATCONSUMP","TOT","TONNE_CAP","A","1973",24.9007,
"NZL","MATCONSUMP","TOT","TONNE_CAP","A","1974",23.0158,
"NZL","MATCONSUMP","TOT","TONNE_CAP","A","1975",21.3799,
"NZL","MATCONSUMP","TOT","TONNE_CAP","A","1976",22.0929,
"NZL","MATCONSUMP","TOT","TONNE_CAP","A","1977",21.5454,
"NZL","MATCONSUMP","TOT","TONNE_CAP","A","1978",20.6299,
"NZL","MATCONSUMP","TOT","TONNE_CAP","A","1979",21.15,
"NZL","MATCONSUMP","TOT","TONNE_CAP","A","1980",19.9783,
"NZL","MATCONSUMP","TOT","TONNE_CAP","A","1981",20.3865,
"NZL","MATCONSUMP","TOT","TONNE_CAP","A","1982",21.7869,
"NZL","MATCONSUMP","TOT","TONNE_CAP","A","1983",22.3946,
"NZL","MATCONSUMP","TOT","TONNE_CAP","A","1984",23.0617,
"NZL","MATCONSUMP","TOT","TONNE_CAP","A","1985",23.5831,
"NZL","MATCONSUMP","TOT","TONNE_CAP","A","1986",22.3958,
"NZL","MATCONSUMP","TOT","TONNE_CAP","A","1987",22.5902,
"NZL","MATCONSUMP","TOT","TONNE_CAP","A","1988",21.62,
"NZL","MATCONSUMP","TOT","TONNE_CAP","A","1989",22.1428,
"NZL","MATCONSUMP","TOT","TONNE_CAP","A","1990",20.3369,
"NZL","MATCONSUMP","TOT","TONNE_CAP","A","1991",19.8907,
"NZL","MATCONSUMP","TOT","TONNE_CAP","A","1992",21.4046,
"NZL","MATCONSUMP","TOT","TONNE_CAP","A","1993",21.7942,
"NZL","MATCONSUMP","TOT","TONNE_CAP","A","1994",21.07,
"NZL","MATCONSUMP","TOT","TONNE_CAP","A","1995",22.8633,
"NZL","MATCONSUMP","TOT","TONNE_CAP","A","1996",23.4577,
"NZL","MATCONSUMP","TOT","TONNE_CAP","A","1997",24.3194,
"NZL","MATCONSUMP","TOT","TONNE_CAP","A","1998",23.7753,
"NZL","MATCONSUMP","TOT","TONNE_CAP","A","1999",23.3686,
"NZL","MATCONSUMP","TOT","TONNE_CAP","A","2000",24.8013,
"NZL","MATCONSUMP","TOT","TONNE_CAP","A","2001",24.9493,
"NZL","MATCONSUMP","TOT","TONNE_CAP","A","2002",25.0933,
"NZL","MATCONSUMP","TOT","TONNE_CAP","A","2003",25.4806,
"NZL","MATCONSUMP","TOT","TONNE_CAP","A","2004",26.9982,
"NZL","MATCONSUMP","TOT","TONNE_CAP","A","2005",26.7769,
"NZL","MATCONSUMP","TOT","TONNE_CAP","A","2006",25.5895,
"NZL","MATCONSUMP","TOT","TONNE_CAP","A","2007",25.9616,
"NZL","MATCONSUMP","TOT","TONNE_CAP","A","2008",25.2497,
"NZL","MATCONSUMP","TOT","TONNE_CAP","A","2009",22.4398,
"NZL","MATCONSUMP","TOT","TONNE_CAP","A","2010",22.4072,
"NZL","MATCONSUMP","TOT","TONNE_CAP","A","2011",22.3281,
"NZL","MATCONSUMP","TOT","TONNE_CAP","A","2012",22.2816,
"NZL","MATCONSUMP","TOT","TONNE_CAP","A","2013",24.3761,
"NZL","MATCONSUMP","TOT","TONNE_CAP","A","2014",24.6241,
"NZL","MATCONSUMP","TOT","TONNE_CAP","A","2015",24.3158,
"NZL","MATCONSUMP","TOT","TONNE_CAP","A","2016",24.2016,
"NZL","MATCONSUMP","TOT","TONNE_CAP","A","2017",24.0997,
"NOR","MATCONSUMP","TOT","TONNE_CAP","A","2006",24.0713,
"NOR","MATCONSUMP","TOT","TONNE_CAP","A","2007",23.7888,
"NOR","MATCONSUMP","TOT","TONNE_CAP","A","2008",27.7561,
"NOR","MATCONSUMP","TOT","TONNE_CAP","A","2009",25.3351,
"NOR","MATCONSUMP","TOT","TONNE_CAP","A","2010",26.4688,
"NOR","MATCONSUMP","TOT","TONNE_CAP","A","2011",26.8665,
"NOR","MATCONSUMP","TOT","TONNE_CAP","A","2012",28.0337,
"NOR","MATCONSUMP","TOT","TONNE_CAP","A","2013",27.7092,
"NOR","MATCONSUMP","TOT","TONNE_CAP","A","2014",26.6547,
"NOR","MATCONSUMP","TOT","TONNE_CAP","A","2015",30.4441,
"NOR","MATCONSUMP","TOT","TONNE_CAP","A","2016",24.9095,
"NOR","MATCONSUMP","TOT","TONNE_CAP","A","2017",24.4759,
"NOR","MATCONSUMP","TOT","TONNE_CAP","A","2018",26.7438,
"NOR","MATCONSUMP","TOT","TONNE_CAP","A","2019",31.0729,
"POL","MATCONSUMP","TOT","TONNE_CAP","A","2000",14.014,
"POL","MATCONSUMP","TOT","TONNE_CAP","A","2001",13.4813,
"POL","MATCONSUMP","TOT","TONNE_CAP","A","2002",12.8813,
"POL","MATCONSUMP","TOT","TONNE_CAP","A","2003",13.3008,
"POL","MATCONSUMP","TOT","TONNE_CAP","A","2004",14.1906,
"POL","MATCONSUMP","TOT","TONNE_CAP","A","2005",14.426,
"POL","MATCONSUMP","TOT","TONNE_CAP","A","2006",14.729,
"POL","MATCONSUMP","TOT","TONNE_CAP","A","2007",16.4457,
"POL","MATCONSUMP","TOT","TONNE_CAP","A","2008",16.8288,
"POL","MATCONSUMP","TOT","TONNE_CAP","A","2009",16.1553,
"POL","MATCONSUMP","TOT","TONNE_CAP","A","2010",16.8742,
"POL","MATCONSUMP","TOT","TONNE_CAP","A","2011",20.9037,
"POL","MATCONSUMP","TOT","TONNE_CAP","A","2012",18.2733,
"POL","MATCONSUMP","TOT","TONNE_CAP","A","2013",17.3075,
"POL","MATCONSUMP","TOT","TONNE_CAP","A","2014",17.2693,
"POL","MATCONSUMP","TOT","TONNE_CAP","A","2015",17.0421,
"POL","MATCONSUMP","TOT","TONNE_CAP","A","2016",17.8224,
"POL","MATCONSUMP","TOT","TONNE_CAP","A","2017",18.8692,
"POL","MATCONSUMP","TOT","TONNE_CAP","A","2018",19.5131,
"POL","MATCONSUMP","TOT","TONNE_CAP","A","2019",17.7875,
"PRT","MATCONSUMP","TOT","TONNE_CAP","A","1995",14.354,
"PRT","MATCONSUMP","TOT","TONNE_CAP","A","1996",14.2728,
"PRT","MATCONSUMP","TOT","TONNE_CAP","A","1997",15.7949,
"PRT","MATCONSUMP","TOT","TONNE_CAP","A","1998",16.6342,
"PRT","MATCONSUMP","TOT","TONNE_CAP","A","1999",19.1154,
"PRT","MATCONSUMP","TOT","TONNE_CAP","A","2000",19.541,
"PRT","MATCONSUMP","TOT","TONNE_CAP","A","2001",20.3859,
"PRT","MATCONSUMP","TOT","TONNE_CAP","A","2002",19.6587,
"PRT","MATCONSUMP","TOT","TONNE_CAP","A","2003",17.2784,
"PRT","MATCONSUMP","TOT","TONNE_CAP","A","2004",18.6743,
"PRT","MATCONSUMP","TOT","TONNE_CAP","A","2005",18.5262,
"PRT","MATCONSUMP","TOT","TONNE_CAP","A","2006",20.9483,
"PRT","MATCONSUMP","TOT","TONNE_CAP","A","2007",21.6923,
"PRT","MATCONSUMP","TOT","TONNE_CAP","A","2008",22.6418,
"PRT","MATCONSUMP","TOT","TONNE_CAP","A","2009",20.3375,
"PRT","MATCONSUMP","TOT","TONNE_CAP","A","2010",18.9232,
"PRT","MATCONSUMP","TOT","TONNE_CAP","A","2011",17.5789,
"PRT","MATCONSUMP","TOT","TONNE_CAP","A","2012",16.2014,
"PRT","MATCONSUMP","TOT","TONNE_CAP","A","2013",13.8675,
"PRT","MATCONSUMP","TOT","TONNE_CAP","A","2014",15.1557,
"PRT","MATCONSUMP","TOT","TONNE_CAP","A","2015",15.2546,
"PRT","MATCONSUMP","TOT","TONNE_CAP","A","2016",14.6675,
"PRT","MATCONSUMP","TOT","TONNE_CAP","A","2017",16.1409,
"PRT","MATCONSUMP","TOT","TONNE_CAP","A","2018",16.1281,
"PRT","MATCONSUMP","TOT","TONNE_CAP","A","2019",16.5857,
"SVK","MATCONSUMP","TOT","TONNE_CAP","A","1998",12.4517,
"SVK","MATCONSUMP","TOT","TONNE_CAP","A","1999",11.0487,
"SVK","MATCONSUMP","TOT","TONNE_CAP","A","2000",10.0686,
"SVK","MATCONSUMP","TOT","TONNE_CAP","A","2001",10.7033,
"SVK","MATCONSUMP","TOT","TONNE_CAP","A","2002",11.1912,
"SVK","MATCONSUMP","TOT","TONNE_CAP","A","2003",10.9139,
"SVK","MATCONSUMP","TOT","TONNE_CAP","A","2004",12.4549,
"SVK","MATCONSUMP","TOT","TONNE_CAP","A","2005",13.8057,
"SVK","MATCONSUMP","TOT","TONNE_CAP","A","2006",13.6383,
"SVK","MATCONSUMP","TOT","TONNE_CAP","A","2007",13.9368,
"SVK","MATCONSUMP","TOT","TONNE_CAP","A","2008",15.5416,
"SVK","MATCONSUMP","TOT","TONNE_CAP","A","2009",13.3669,
"SVK","MATCONSUMP","TOT","TONNE_CAP","A","2010",13.1844,
"SVK","MATCONSUMP","TOT","TONNE_CAP","A","2011",13.3332,
