"Country","Flow Type","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017"
"United States of America","MF tonnes per capita","","","","","","","","","","","","","","","","","","","","","27.7943878572648","26.5064826659779","27.9125841385598","26.747514714574","29.2849163894437","29.7232327711317","30.9931515440085","33.2296610122442","35.7730359096975","36.0207101398176","36.3678345373181","36.0216950821718","35.6794958902727","35.5266960228605","37.9197080473501","39.6298171975528","39.7527684143518","38.0215708854252","35.2056864338934","29.8060474248641","31.6616169613817","32.0054836005699","31.9221603505584","32.0646416592124","32.4070801943075","32.2882010800941","",""
"Uruguay","MF tonnes per capita","","","","","","","","","","","","","","","","","","","","","8.84750254583058","13.3497637967234","10.6866072682309","10.4036573409235","11.3543061540403","11.3952078372442","15.4312158813364","22.2629744171074","22.4143476541356","24.4260850725134","22.8336670438348","19.87895963608","19.7800677330465","17.0009171175327","23.4211018574674","30.4942744304199","30.9619134078506","30.7435879931133","32.913242442474","31.802077221664","32.7593448818076","32.9226541155065","32.9073594694698","34.0687726326149","34.9282802010577","35.7820058253474","",""
"USSR","MF tonnes per capita","","","","","","","","","","","","","","","","","","","","","16.9479851786638","0.000770918736802597","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Uzbekistan","MF tonnes per capita","","","","","","","","","","","","","","","","","","","","","","","5.32784512466358","5.93880069997913","6.40419121086508","5.65754485650573","5.43584762691181","5.56978686896053","5.29267143530757","5.38488968359518","4.75565895438911","4.33338926808053","4.39555298281512","4.36470293485957","4.6411574711007","4.78450900788315","5.12405443641676","5.04027182612841","5.06889234440503","5.50418673800737","5.59576826248414","5.83174715746405","5.81419364852632","5.98566476681773","6.11416538623646","6.13641114747132","",""
"Vanuatu","MF tonnes per capita","","","","","","","","","","","","","","","","","","","","","7.26043748678674","38.7856425629564","7.96741532574948","7.45710676161037","7.29528217089197","6.60378450509998","6.37724333826149","6.62859820346964","5.59836624100093","5.33182369613887","4.79495266348928","4.6254297155657","5.23873492578252","5.62569442559672","6.27476516576534","7.47297322985075","7.1027258834766","7.73727390932732","7.07837987884705","7.12715636401452","7.90593595402435","7.41612975243513","6.96489462541111","7.38533624316157","7.41709466088797","7.46538246451944","",""
"Venezuela","MF tonnes per capita","","","","","","","","","","","","","","","","","","","","","6.12498495239065","7.80028936300056","10.0029063239156","8.92200308182931","7.98929875018917","8.81862009671512","7.4906407339911","8.09925418479477","7.68932128318176","7.19115960281151","7.4598472959781","7.87731970159208","6.68464128888128","5.63969104114376","6.63652483691205","7.73777504411334","7.41857678132669","9.81385445138838","8.77180073234726","8.7371211768137","7.68282691132785","7.35640323884719","7.54207928535975","7.6812836683259","7.5140903739374","7.41934146183164","",""
"Viet Nam","MF tonnes per capita","","","","","","","","","","","","","","","","","","","","","1.63474473477371","1.91341146382794","1.96987375300925","2.15296182612034","2.10731240468824","2.37146236368248","2.65533967050793","2.8464050076459","3.05079823215276","3.22670273548109","3.45074745256504","3.77491609263065","4.37154310688824","5.48884607398139","5.66754487653927","6.56000932831822","7.11269525214779","7.50852939704352","8.82305468957138","9.58207388050691","10.5934795211853","10.7458593890459","10.4393273890288","10.9603001581812","11.3621904675202","11.7943789696645","",""
"West Asia","MF tonnes per capita","","","","","","","","","","","","","","","","","","","","","11.142021309394","13.3549340385901","12.0713331921259","12.8271850334139","12.5957571719293","11.8162608573405","12.3056808560228","11.9234105650663","11.8014813507678","11.1099821996379","12.1230447838395","10.9496704042242","10.8761207107473","10.4278051784168","11.0007634114503","11.0019284314613","11.0904230694402","11.337052788595","11.0892669693861","10.9411658394274","10.9362757818328","11.4499037659014","9.3652650174594","9.82309454300579","9.75753059238933","9.81282625313687","",""
"World","MF tonnes per capita","","","","","","","","","","","","","","","","","","","","","8.17590921889623","8.02129524146407","8.20690495859021","8.09107942560006","8.26813792191932","8.43783028705763","8.5482291885717","8.64329964792901","8.73203987434772","8.77116338156097","8.85820673208126","8.90684405329053","8.91092258518316","9.26329354196431","9.67630323855577","9.9828828554193","10.2995030606999","10.6284900800096","10.6645409604002","10.5895682836123","11.0996125471655","11.6093914805608","11.5779693168393","11.8003078303401","11.8491338259353","11.971999412","",""
"Yemen","MF tonnes per capita","","","","","","","","","","","","","","","","","","","","","2.34159803375927","6.31031592746618","3.50123997706909","3.25243893118771","2.3757988657352","1.33640764758783","0.977704853762425","0.925560506547814","0.954987342494193","0.90153646276079","0.894416331712467","0.981406305931946","0.957285712791305","0.939942909088732","0.835258855315151","0.832647314220836","0.904871016948775","0.961866794340657","0.934070387277094","0.942601928725456","1.05852338244552","1.16611689568862","1.12998750301011","1.11479771624547","1.09307107985907","1.08886154199346","",""
"Zambia","MF tonnes per capita","","","","","","","","","","","","","","","","","","","","","5.98271367489355","5.76622076738529","4.64703607455625","4.95791227738811","4.18373996712658","3.48962394555071","3.4935316499736","3.28035175448102","3.05159752260521","2.89542770563694","2.40156537133853","2.57097808739667","2.56192126232206","3.13048668099772","3.24115947665095","3.52581036669213","3.65668118482166","3.16875505743297","3.3684528493061","3.60780913378585","3.54818440375417","3.38874214053086","3.4004631631883","3.37755867309157","3.36173054681143","3.39004779676392","",""
"Zimbabwe","MF tonnes per capita","","","","","","","","","","","","","","","","","","","","","2.66533374930173","3.20992524785758","1.77622710274683","1.93692380019672","2.11595141401263","1.74554648683367","2.14450139354001","2.44293572942567","1.70770210085401","1.58243364585104","1.39795284488832","1.31464033447192","1.19079463931215","1.15611716839038","1.16344498854041","1.08348321811574","1.07236054211696","0.968202931041666","0.767110336793212","0.797023714821889","1.08261782665208","3.69974351117793","3.36383039023357","3.34411547465273","3.58677247028783","3.41630389410175","",""

Copyright CSIRO
