ISO,Year,Value,Variable,Description,Source,URL,From
MAC,2018,0.0002529877763646352,GT2,Share of fish exports to total exports,FAO,http://www.fao.org/faostat/en/#data/FBS,MANUAL
COL,2014,0.002489637891698451,GT2,Share of fish exports to total exports,FAO,http://www.fao.org/faostat/en/#data/FBS,MANUAL
COL,2015,0.0024208553371051415,GT2,Share of fish exports to total exports,FAO,http://www.fao.org/faostat/en/#data/FBS,MANUAL
COL,2016,0.002377727410196377,GT2,Share of fish exports to total exports,FAO,http://www.fao.org/faostat/en/#data/FBS,MANUAL
COL,2017,0.002287952820131388,GT2,Share of fish exports to total exports,FAO,http://www.fao.org/faostat/en/#data/FBS,MANUAL
COL,2018,0.002287952820131388,GT2,Share of fish exports to total exports,FAO,http://www.fao.org/faostat/en/#data/FBS,MANUAL
COG,2014,0.0009364186526725477,GT2,Share of fish exports to total exports,FAO,http://www.fao.org/faostat/en/#data/FBS,MANUAL
COG,2015,0.0008449503645204305,GT2,Share of fish exports to total exports,FAO,http://www.fao.org/faostat/en/#data/FBS,MANUAL
COG,2016,0.0009365878191252579,GT2,Share of fish exports to total exports,FAO,http://www.fao.org/faostat/en/#data/FBS,MANUAL
COG,2017,0.0009932701541794553,GT2,Share of fish exports to total exports,FAO,http://www.fao.org/faostat/en/#data/FBS,MANUAL
COG,2018,0.0009932701541794553,GT2,Share of fish exports to total exports,FAO,http://www.fao.org/faostat/en/#data/FBS,MANUAL
CRI,2014,0.00048204575945527336,GT2,Share of fish exports to total exports,FAO,http://www.fao.org/faostat/en/#data/FBS,MANUAL
CRI,2015,0.0004934289046120127,GT2,Share of fish exports to total exports,FAO,http://www.fao.org/faostat/en/#data/FBS,MANUAL
CRI,2016,0.0005511738780281431,GT2,Share of fish exports to total exports,FAO,http://www.fao.org/faostat/en/#data/FBS,MANUAL
CRI,2017,0.0006052760703439832,GT2,Share of fish exports to total exports,FAO,http://www.fao.org/faostat/en/#data/FBS,MANUAL
CRI,2018,0.0006052760703439832,GT2,Share of fish exports to total exports,FAO,http://www.fao.org/faostat/en/#data/FBS,MANUAL
HRV,2014,0.0005431950086359159,GT2,Share of fish exports to total exports,FAO,http://www.fao.org/faostat/en/#data/FBS,MANUAL
HRV,2015,0.0004917016961808588,GT2,Share of fish exports to total exports,FAO,http://www.fao.org/faostat/en/#data/FBS,MANUAL
HRV,2016,0.00048688158596715386,GT2,Share of fish exports to total exports,FAO,http://www.fao.org/faostat/en/#data/FBS,MANUAL
HRV,2017,0.0005193569433618068,GT2,Share of fish exports to total exports,FAO,http://www.fao.org/faostat/en/#data/FBS,MANUAL
HRV,2018,0.0005193569433618068,GT2,Share of fish exports to total exports,FAO,http://www.fao.org/faostat/en/#data/FBS,MANUAL
CUB,2014,0.0005024288425154875,GT2,Share of fish exports to total exports,FAO,http://www.fao.org/faostat/en/#data/FBS,MANUAL
CUB,2015,0.0005359182320183956,GT2,Share of fish exports to total exports,FAO,http://www.fao.org/faostat/en/#data/FBS,MANUAL
CUB,2016,0.0004815125679197773,GT2,Share of fish exports to total exports,FAO,http://www.fao.org/faostat/en/#data/FBS,MANUAL
CUB,2017,0.000427277077128017,GT2,Share of fish exports to total exports,FAO,http://www.fao.org/faostat/en/#data/FBS,MANUAL
CUB,2018,0.000427277077128017,GT2,Share of fish exports to total exports,FAO,http://www.fao.org/faostat/en/#data/FBS,MANUAL
CYP,2014,0.00019505478095121616,GT2,Share of fish exports to total exports,FAO,http://www.fao.org/faostat/en/#data/FBS,MANUAL
CYP,2015,0.00018494947880794705,GT2,Share of fish exports to total exports,FAO,http://www.fao.org/faostat/en/#data/FBS,MANUAL
CYP,2016,0.00018723600912053445,GT2,Share of fish exports to total exports,FAO,http://www.fao.org/faostat/en/#data/FBS,MANUAL
CYP,2017,0.00019489134277684127,GT2,Share of fish exports to total exports,FAO,http://www.fao.org/faostat/en/#data/FBS,MANUAL
CYP,2018,0.00019489134277684127,GT2,Share of fish exports to total exports,FAO,http://www.fao.org/faostat/en/#data/FBS,MANUAL
CZE,2014,0.0006579206254435796,GT2,Share of fish exports to total exports,FAO,http://www.fao.org/faostat/en/#data/FBS,MANUAL
CZE,2015,0.0006810037402353134,GT2,Share of fish exports to total exports,FAO,http://www.fao.org/faostat/en/#data/FBS,MANUAL
CZE,2016,0.0006450297504765853,GT2,Share of fish exports to total exports,FAO,http://www.fao.org/faostat/en/#data/FBS,MANUAL
CZE,2017,0.0006562843415670178,GT2,Share of fish exports to total exports,FAO,http://www.fao.org/faostat/en/#data/FBS,MANUAL
CZE,2018,0.0006562843415670178,GT2,Share of fish exports to total exports,FAO,http://www.fao.org/faostat/en/#data/FBS,MANUAL
CIV,2014,0.0026489515027003333,GT2,Share of fish exports to total exports,FAO,http://www.fao.org/faostat/en/#data/FBS,MANUAL
CIV,2015,0.0029454430818151686,GT2,Share of fish exports to total exports,FAO,http://www.fao.org/faostat/en/#data/FBS,MANUAL
CIV,2016,0.002986533279416612,GT2,Share of fish exports to total exports,FAO,http://www.fao.org/faostat/en/#data/FBS,MANUAL
CIV,2017,0.003380523491925556,GT2,Share of fish exports to total exports,FAO,http://www.fao.org/faostat/en/#data/FBS,MANUAL
CIV,2018,0.003380523491925556,GT2,Share of fish exports to total exports,FAO,http://www.fao.org/faostat/en/#data/FBS,MANUAL
PRK,2014,0.001893574261375105,GT2,Share of fish exports to total exports,FAO,http://www.fao.org/faostat/en/#data/FBS,MANUAL
PRK,2015,0.001964043251233589,GT2,Share of fish exports to total exports,FAO,http://www.fao.org/faostat/en/#data/FBS,MANUAL
PRK,2016,0.0019067489916100597,GT2,Share of fish exports to total exports,FAO,http://www.fao.org/faostat/en/#data/FBS,MANUAL
PRK,2017,0.001877634337072328,GT2,Share of fish exports to total exports,FAO,http://www.fao.org/faostat/en/#data/FBS,MANUAL
PRK,2018,0.001877634337072328,GT2,Share of fish exports to total exports,FAO,http://www.fao.org/faostat/en/#data/FBS,MANUAL
DNK,2014,0.0009386126650852791,GT2,Share of fish exports to total exports,FAO,http://www.fao.org/faostat/en/#data/FBS,MANUAL
DNK,2015,0.0009811234772325946,GT2,Share of fish exports to total exports,FAO,http://www.fao.org/faostat/en/#data/FBS,MANUAL
DNK,2016,0.0009624814378094407,GT2,Share of fish exports to total exports,FAO,http://www.fao.org/faostat/en/#data/FBS,MANUAL
