ISO,Description,Year,Value,Variable,Source,URL,From
UGA,Total material footprint (MF) per capita,1999,2.4005401114905,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
UGA,Total material footprint (MF) per capita,2000,2.09037835666815,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
UGA,Total material footprint (MF) per capita,2001,2.23622356740267,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
UGA,Total material footprint (MF) per capita,2002,2.28830019679131,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
UGA,Total material footprint (MF) per capita,2003,2.45711217891994,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
UGA,Total material footprint (MF) per capita,2004,2.46333226036228,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
UGA,Total material footprint (MF) per capita,2005,2.59800266831531,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
UGA,Total material footprint (MF) per capita,2006,2.65730327567138,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
UGA,Total material footprint (MF) per capita,2007,2.79957107168528,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
UGA,Total material footprint (MF) per capita,2008,2.78258837411376,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
UGA,Total material footprint (MF) per capita,2009,2.90795355055996,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
UGA,Total material footprint (MF) per capita,2010,3.00622086355244,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
UGA,Total material footprint (MF) per capita,2011,2.89849497124109,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
UGA,Total material footprint (MF) per capita,2012,2.77873407301906,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
UGA,Total material footprint (MF) per capita,2013,2.67846472627761,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
UGA,Total material footprint (MF) per capita,2014,2.65551925495748,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
UGA,Total material footprint (MF) per capita,2015,2.62818790746135,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
ARE,Total material footprint (MF) per capita,1990,15.8058238170579,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
ARE,Total material footprint (MF) per capita,1991,23.5034053073662,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
ARE,Total material footprint (MF) per capita,1992,34.3692936255024,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
ARE,Total material footprint (MF) per capita,1993,54.8001769850785,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
ARE,Total material footprint (MF) per capita,1994,67.7605716172366,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
ARE,Total material footprint (MF) per capita,1995,63.4065684846174,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
ARE,Total material footprint (MF) per capita,1996,68.2683004515088,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
ARE,Total material footprint (MF) per capita,1997,67.2069535530706,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
ARE,Total material footprint (MF) per capita,1998,59.062214451106,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
ARE,Total material footprint (MF) per capita,1999,62.7235013806312,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
ARE,Total material footprint (MF) per capita,2000,62.3599468612465,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
ARE,Total material footprint (MF) per capita,2001,49.6687803869957,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
ARE,Total material footprint (MF) per capita,2002,52.5222329599359,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
ARE,Total material footprint (MF) per capita,2003,48.6731886332333,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
ARE,Total material footprint (MF) per capita,2004,56.917127877775,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
ARE,Total material footprint (MF) per capita,2005,55.8141587549777,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
ARE,Total material footprint (MF) per capita,2006,52.4906449208171,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
ARE,Total material footprint (MF) per capita,2007,55.0165804229547,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
ARE,Total material footprint (MF) per capita,2008,49.3088982806441,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
ARE,Total material footprint (MF) per capita,2009,40.1084963148681,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
ARE,Total material footprint (MF) per capita,2010,39.479375113753,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
ARE,Total material footprint (MF) per capita,2011,42.9298745855907,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
ARE,Total material footprint (MF) per capita,2012,42.5860442765865,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
ARE,Total material footprint (MF) per capita,2013,46.3300430598393,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
ARE,Total material footprint (MF) per capita,2014,47.0939097453825,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
ARE,Total material footprint (MF) per capita,2015,48.085191564059,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
GBR,Total material footprint (MF) per capita,1990,17.4818388132527,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
GBR,Total material footprint (MF) per capita,1991,18.3943417049975,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
GBR,Total material footprint (MF) per capita,1992,18.1217067681347,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
GBR,Total material footprint (MF) per capita,1993,17.454540278775,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
GBR,Total material footprint (MF) per capita,1994,19.0282043818013,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
GBR,Total material footprint (MF) per capita,1995,20.1010222301511,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
GBR,Total material footprint (MF) per capita,1996,19.8391811460885,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
GBR,Total material footprint (MF) per capita,1997,21.755986876118,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
GBR,Total material footprint (MF) per capita,1998,23.27692125915,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
GBR,Total material footprint (MF) per capita,1999,24.4847170693122,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
GBR,Total material footprint (MF) per capita,2000,25.905194020066,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
GBR,Total material footprint (MF) per capita,2001,24.2577851900723,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
GBR,Total material footprint (MF) per capita,2002,24.5427018509817,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
GBR,Total material footprint (MF) per capita,2003,24.3890115910882,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
GBR,Total material footprint (MF) per capita,2004,25.8460332987413,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
GBR,Total material footprint (MF) per capita,2005,27.0390362984814,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
GBR,Total material footprint (MF) per capita,2006,27.4163549679837,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
GBR,Total material footprint (MF) per capita,2007,27.3434183970322,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
GBR,Total material footprint (MF) per capita,2008,25.3793977009422,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
GBR,Total material footprint (MF) per capita,2009,21.480262085743,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
GBR,Total material footprint (MF) per capita,2010,22.3033445135588,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
GBR,Total material footprint (MF) per capita,2011,22.1178600175867,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
GBR,Total material footprint (MF) per capita,2012,22.400724223259,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
GBR,Total material footprint (MF) per capita,2013,22.273971273908,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
GBR,Total material footprint (MF) per capita,2014,22.5324953551416,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
GBR,Total material footprint (MF) per capita,2015,22.713503856322,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
USA,Total material footprint (MF) per capita,1990,27.7943878572648,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
USA,Total material footprint (MF) per capita,1991,26.5064826659779,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
USA,Total material footprint (MF) per capita,1992,27.9125841385598,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
USA,Total material footprint (MF) per capita,1993,26.747514714574,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
USA,Total material footprint (MF) per capita,1994,29.2849163894437,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
USA,Total material footprint (MF) per capita,1995,29.7232327711317,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
USA,Total material footprint (MF) per capita,1996,30.9931515440085,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
USA,Total material footprint (MF) per capita,1997,33.2296610122442,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
USA,Total material footprint (MF) per capita,1998,35.7730359096975,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
USA,Total material footprint (MF) per capita,1999,36.0207101398176,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
USA,Total material footprint (MF) per capita,2000,36.3678345373181,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
USA,Total material footprint (MF) per capita,2001,36.0216950821718,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
USA,Total material footprint (MF) per capita,2002,35.6794958902727,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
USA,Total material footprint (MF) per capita,2003,35.5266960228605,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
USA,Total material footprint (MF) per capita,2004,37.9197080473501,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
USA,Total material footprint (MF) per capita,2005,39.6298171975528,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
USA,Total material footprint (MF) per capita,2006,39.7527684143518,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
USA,Total material footprint (MF) per capita,2007,38.0215708854252,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
USA,Total material footprint (MF) per capita,2008,35.2056864338934,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
USA,Total material footprint (MF) per capita,2009,29.8060474248641,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
USA,Total material footprint (MF) per capita,2010,31.6616169613817,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
USA,Total material footprint (MF) per capita,2011,32.0054836005699,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
USA,Total material footprint (MF) per capita,2012,31.9221603505584,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
USA,Total material footprint (MF) per capita,2013,32.0646416592124,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
USA,Total material footprint (MF) per capita,2014,32.4070801943075,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
USA,Total material footprint (MF) per capita,2015,32.2882010800941,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
URY,Total material footprint (MF) per capita,1990,8.84750254583058,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
URY,Total material footprint (MF) per capita,1991,13.3497637967234,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
URY,Total material footprint (MF) per capita,1992,10.6866072682309,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
URY,Total material footprint (MF) per capita,1993,10.4036573409235,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
URY,Total material footprint (MF) per capita,1994,11.3543061540403,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
URY,Total material footprint (MF) per capita,1995,11.3952078372442,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
URY,Total material footprint (MF) per capita,1996,15.4312158813364,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
URY,Total material footprint (MF) per capita,1997,22.2629744171074,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
URY,Total material footprint (MF) per capita,1998,22.4143476541356,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
URY,Total material footprint (MF) per capita,1999,24.4260850725134,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
URY,Total material footprint (MF) per capita,2000,22.8336670438348,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
URY,Total material footprint (MF) per capita,2001,19.87895963608,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
URY,Total material footprint (MF) per capita,2002,19.7800677330465,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
URY,Total material footprint (MF) per capita,2003,17.0009171175327,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
URY,Total material footprint (MF) per capita,2004,23.4211018574674,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
URY,Total material footprint (MF) per capita,2005,30.4942744304199,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
URY,Total material footprint (MF) per capita,2006,30.9619134078506,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
URY,Total material footprint (MF) per capita,2007,30.7435879931133,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
URY,Total material footprint (MF) per capita,2008,32.913242442474,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
URY,Total material footprint (MF) per capita,2009,31.802077221664,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
URY,Total material footprint (MF) per capita,2010,32.7593448818076,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
URY,Total material footprint (MF) per capita,2011,32.9226541155065,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
URY,Total material footprint (MF) per capita,2012,32.9073594694698,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
URY,Total material footprint (MF) per capita,2013,34.0687726326149,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
URY,Total material footprint (MF) per capita,2014,34.9282802010577,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
URY,Total material footprint (MF) per capita,2015,35.7820058253474,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
VUT,Total material footprint (MF) per capita,1990,7.26043748678674,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
VUT,Total material footprint (MF) per capita,1991,38.7856425629564,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
VUT,Total material footprint (MF) per capita,1992,7.96741532574948,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
VUT,Total material footprint (MF) per capita,1993,7.45710676161037,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
VUT,Total material footprint (MF) per capita,1994,7.29528217089197,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
VUT,Total material footprint (MF) per capita,1995,6.60378450509998,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
VUT,Total material footprint (MF) per capita,1996,6.37724333826149,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
VUT,Total material footprint (MF) per capita,1997,6.62859820346964,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
VUT,Total material footprint (MF) per capita,1998,5.59836624100093,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
VUT,Total material footprint (MF) per capita,1999,5.33182369613887,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
VUT,Total material footprint (MF) per capita,2000,4.79495266348928,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
VUT,Total material footprint (MF) per capita,2001,4.6254297155657,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
VUT,Total material footprint (MF) per capita,2002,5.23873492578252,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
VUT,Total material footprint (MF) per capita,2003,5.62569442559672,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
VUT,Total material footprint (MF) per capita,2004,6.27476516576534,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
VUT,Total material footprint (MF) per capita,2005,7.47297322985075,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
VUT,Total material footprint (MF) per capita,2006,7.1027258834766,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
VUT,Total material footprint (MF) per capita,2007,7.73727390932732,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
VUT,Total material footprint (MF) per capita,2008,7.07837987884705,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
VUT,Total material footprint (MF) per capita,2009,7.12715636401452,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
VUT,Total material footprint (MF) per capita,2010,7.90593595402435,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
VUT,Total material footprint (MF) per capita,2011,7.41612975243513,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
VUT,Total material footprint (MF) per capita,2012,6.96489462541111,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
VUT,Total material footprint (MF) per capita,2013,7.38533624316157,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
VUT,Total material footprint (MF) per capita,2014,7.41709466088797,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
VUT,Total material footprint (MF) per capita,2015,7.46538246451944,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
VEN,Total material footprint (MF) per capita,1990,6.12498495239065,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
VEN,Total material footprint (MF) per capita,1991,7.80028936300056,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
VEN,Total material footprint (MF) per capita,1992,10.0029063239156,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
VEN,Total material footprint (MF) per capita,1993,8.92200308182931,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
VEN,Total material footprint (MF) per capita,1994,7.98929875018917,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
VEN,Total material footprint (MF) per capita,1995,8.81862009671512,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
VEN,Total material footprint (MF) per capita,1996,7.4906407339911,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
VEN,Total material footprint (MF) per capita,1997,8.09925418479477,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
VEN,Total material footprint (MF) per capita,1998,7.68932128318176,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
VEN,Total material footprint (MF) per capita,1999,7.19115960281151,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
VEN,Total material footprint (MF) per capita,2000,7.4598472959781,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
VEN,Total material footprint (MF) per capita,2001,7.87731970159208,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
VEN,Total material footprint (MF) per capita,2002,6.68464128888128,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
VEN,Total material footprint (MF) per capita,2003,5.63969104114376,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
VEN,Total material footprint (MF) per capita,2004,6.63652483691205,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
VEN,Total material footprint (MF) per capita,2005,7.73777504411334,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
VEN,Total material footprint (MF) per capita,2006,7.41857678132669,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
VEN,Total material footprint (MF) per capita,2007,9.81385445138838,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
VEN,Total material footprint (MF) per capita,2008,8.77180073234726,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
VEN,Total material footprint (MF) per capita,2009,8.7371211768137,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
